text,label
"""مشاهد جوية .. استهداف مقر للمسلحين جنوب بلدة #خلصة في ريف حلب الجنوبي https://t.co/KjTrk4g5sP""",0
"""#شمعة الكترونية لمستخدمي #أجهزة #أبلhttps://t.co/8LikGFNvm9 https://t.co/hV8W8RYY2w""",1
"""اخبار برشلونة اليوم Tuesday 11/10/2016 : اللاعبون الذين لم يتعرضوا للإصابة في برشلونة https://t.co/FIipdQRbjx""",1
"""احد قد جرب يشتري قهوه من اي هيرب ولا امازون يتفضل يساعدني 😓""",1
"""RT @alhjryzaydz1: صديقي انت : من خلال صفحتك انت تمثل الإسلام فلا تنشر إلا ما يرضي الله، وكن مفتاحا🔓 للخير، مغلاقا🔒 للشر 🌴🌴🌴 ❤""",2
"""السعودية تنفرد بالقمة وأول انتصار لقطر والعراق https://t.co/Yczh5EO8Fs""",2
"""RT @Yzdcc: متجر #امازون يتصدر قائمة اكبر المتاجر الالكترونية من حيث المبيعات السنوية في أمريكا لعام 2015 و #ابل تأتي ثانيا.#التجارة_الالك…""",2
"""@the_hudaa عششششق بيونسيه .. احب جنونها على الاستيج https://t.co/z2266OnCDU""",2
"""ابطال الجيش السوري   النصر لهم  و لقائدهم الزعيم بشار اﻷسد https://t.co/DHRVl9qukY""",2
"""RT @campiony_94: -النّك حقها بنت ذاك الامير ، و ما خلت مسابقةة أيفون ما دخلت فيها""",1
"""لا يفوتكم لعبة ألغاز عربية على أندرويد https://t.co/1CgIIjD2Fd""",1
"""@oceanazul80 ترى نسونجي اوباما ادكر بعزا نلسون منديلا نسى حاله مع رئيسة وزراء دينمارك  لما طلعت عليه مشيل وجخرت فيه خاف   بعدها غير مكانه 😂😂""",0
"""RT @allawi_a: @hamad_jassim ياقلبي يا اسود الرافدين احسن شي في العراق يلعبون من اجل الشعار ويقاتلون عليه هاردلك من القلب #العراق_اليابان""",1
"""@arabqoute تطبيقات جوجل https://t.co/MjzqKXSlPU""",1
"""RT @TRTalarabiya: #شاهد| رد الرئيس #أردوغان على العبادي "" رئيس الحكومة العراقية"" https://t.co/cTNPECGtF1""",1
"""@arabicfashi0n جنها جستن بيبر""",2
"""أخبار رياضية : شبح ""البياسجي"" يلاحق برشلونة مرة أخرى ويهدده في الصيف https://t.co/TsjVrHvVdv""",0
"""كيري يهاجم #روسيا لدعمها نظام #الأسد.. ويؤكد أنّ #واشنطن لم تتخل عن مساعي السلام#امريكا #سوريا #بشار #السعودية… https://t.co/e8froEAkS6""",0
"""@TOFFEE_2 @ladyattorny حاسباني شكون ؟شي بوكيمونألف مليونوحدة ليا تتمنى""",1
"""أوباما يدرس فرض عقوبات جديدة على سوريا: يدرس الرئيس الأميركي باراك أوباما عقوبات جديدة على سوريا يمكن أن تكون... https://t.co/dhgijPORJP""",0
"""يتيح تطبيق GIPHY CAM إمكانية التقاط الصور المتحركة مباشرة ومن ثم إضافة الفلاتر#نصائح_تقنيةhttps://t.co/I8Fuywyuux""",1
"""عاااااااااااااااااجل صراع مرتقب بين البرشا واليوفي على هذا النجم.......سيكون سوق ملتهب جداااااا󾌧󾌧󾌧󾌧... https://t.co/uCnt66GomT""",1
"""RT @bshaeir3: - دخل ضد تايلاند وتسبب ببلنتي الانتصار .- دخل ضد العراق وانقذ هدف محقق 100٪ .- دخل ضد الامارات و فك المباراة بصاروخية . ي…""",2
"""RT @warodhan: مؤسس موقع ويكيليكس (جوليان أسانج):هدفنا المقبل.. جوجل!https://t.co/25qb4t0VqL""",1
"""RT @ALAMAWI: “الكذاب” بشار الأسد: لم أرتكب أي فظاعات والشعب يؤيدني وأنا لست سوبرمان “فيديو” https://t.co/gC56botUmx https://t.co/GfQgMYkixI""",0
"""RT @20fourMedia: أفضل 5 هواتف أندرويد تحل محل ""نوت 7"" القابل للانفجارhttps://t.co/Jtl5SdEeOS https://t.co/C9DFrhJERr""",2
"""RT @safa_tv: #العبادي يرد على #أردوغان :بالتأكيد لسنا نداً لك،سنحرر أرضنا بعزم الرجالوليس بالسكايب‼️عنيف العم دامبي 💢كما يسميه #أهل #الع…""",1
"""RT @caironewsportal: #خالد_المهاوش عن دعم #مصر لـ ""#الأسد"": من يقول غير ذلك كمن يغطي الشمس بغربال""https://t.co/wjTa7I3dCo#السعودية #سوريا…""",1
"""RT @alahmarim: لا فرق بين بشار و #السيسي إلا أن أحرار مصر أُبيدوا بسرعة وخُدعت الأكثرية،أما السوريون فيعرفون الجزار فصبروا رغم فظاعة الإرها…""",0
"""#مشهور_يستاهل_الشهره  بيونسيه ✋""",2
"""أردوغان يستخف بالعبادي... و «حجمه» - دار الحياة https://t.co/JuT3tcwZOd #أخبار https://t.co/0jIgkIcuMD""",0
"""RT @omvr_x: سحب على ايفون 7 بعد اسبوع اسحب ،الشروط رتويت + فولو هنا : @xOmvr https://t.co/lSdY3SXSGp""",1
"""إخفاء محادثة مع شخص محدد على WhatsApp https://t.co/s7BDUACi4e#واتس_اب #WhatsApp #تطبيقات https://t.co/poLqMGAcJw""",2
"""RT @Moaaz_Aboshama: @A7medS69 بس كنت بهزر مع جوجل 😂😂""",1
"""سمعة «أبل» على المحك.. مشكلة حقيقية في «آيفون 7» https://t.co/iMXoE8jbfK https://t.co/5HLUJ3DQHC""",0
"""الخارجية الامريكية القوات الأجنبية في العراق يجب أن تكون بموافقة #بغداد#تركيا #العبادي #اردوغان https://t.co/llZKnpngVA""",1
"""RT @jwadallil: تقرير: شخصيات_عربية_هزت_عرش_إيران وقضت مضاجع حزب الله.تعرف عليهم https://t.co/lUdavL5Qjn! https://t.co/xDyogMPBvk https://t.…""",1
"""ﺇﺫﺍ ﻧﻄﻖ ﺍﻟﺰﻋﻴﻢ ﻓﻼ ﺗﺠﺒﻪُ               ﻓﺨﻴﺮٌ ﻣﻦ ﺇﺟﺎﺑﺘﻪ ﺍﻟﻌﺴﻴﺮﻱﻭﻻﺗﺮﻛﻦ ﻋﻠﻰ ﺇﻳﺮﺍﻥ ﻳﻮﻣﺎً    ﻭﻻﺗﻮﻧﻲ ﺑﻠﻴﺮ ﺃﻭ ﺟﻮﻥ ﻛﻴﺮﻱﺃﺭﻯ ﺍﻟﻤﺨﻠﻮﻉ ﻓﻲ ﺍﻟﺘﻠﻔﺎﺯ ﻳﻬﺬ""",0
"""RT @AJArabic: #السعودية تدين استهداف الحوثيين مدمرة أميركيةhttps://t.co/glkbHp7V9u https://t.co/ubtdnjWTLF""",0
"""@LuisGarcia_10 @iii4EB_ جستن بيبر ولا جستن مسطرة 👌""",1
"""RT @Trust_11111: اكبر سبب لظهور الإرهاب هو قمع الشعوب الأسد و حلفاء الأسد مثل السيسي أنظمة الاستبداد تصنع الإرهاب لقمع الناس لقمع الستات…""",0
"""RT @hosm_sa: جند الأقصى سابقا تريد حقن الدم وتقدر جرح الشام االأول وهمها الأول فك حصار حلب واستمرار معركة حماةلذلك هاجمت نقاط للأحراربتحتا…""",1
"""@mana100100 @saudistuff اعلامهم كاذب ودجال مثلهم  ربي ينصرنا الي اعدائنا واعداء الاسلام والمسلمين ال سعود الصهاينه السفاحين""",0
"""RT @3alyoum: #الأهلي يواجه #برشلونة.. والجماهير تزور سراجhttps://t.co/QmmIJnBodY https://t.co/woHRiaS3G6""",1
"""RT @isharatidriss: ٢٩)#امريكا_ومحاربة_الارهاب،وعندما ارادت اعتقال(نوريغا)رئيس دولة،اعتقلة بقوات كوماندوز من وسط جيش، فهل يحتاج البغدادي هذه…""",0
"""RT @Dr_Magid1987: احتراق مجموعة من الشباب  اثناء ممارستهم طقوس عاشوراء في المثنى جنوب العراق!!احراق النار والاحتفال بها من طقوس المجوس ما…""",0
"""طيران التحالف والقوة الجوية والمدفعية تحرر جزيرة هيت من داعش  ولاية #ديالى  https://t.co/k71rMt2DFs  '""",2
"""""أمازون"" تستهدف إطلاق متاجر متنقلة لبيع منتجات استهلاكيةhttps://t.co/ucOqOGEhZfالموقع البديلhttps://t.co/rqI95KJRQA""",1
"""RT @Sport360Arabiya: إيجابيات وسلبيات إنريكي خلال مسيرته مع برشلونةهل إنريكي جدير بتدريب البرسا؟ https://t.co/Es5W9GSrgC#سبورت_360 http…""",1
"""لعبة بوكيمون جو تفوق التوقعات https://t.co/5zMnfv8wcD""",2
"""RT @MagdyMa35145454: طنط منى بتاع المنوفيهنووووو اوباما سيسى يسمعلش من المنوفيه ههههههههههه https://t.co/855VVTA0DD""",1
"""@UNRadioArabic ماذا عن التدخل الامريكي في العراق ؟ و الروسي في سوريا ؟ و الايراني في العالم اجمع ؟!""",1
"""تحليل المباراة بقلمي :DFilGoal | كيف نجح الفراعنة في الفوز على الكونجو بـ""اقتباس من برشلونة"" https://t.co/6VLsOFFUgq via @FilGoal""",2
"""#واشنطن تدين هجوما أوقع قتيلين إسرائيليين في #القدس المحتلة https://t.co/EqFUZIGGyg#إسرائيل #فلسطين #أمريكا https://t.co/q0Geml2Jeo""",0
"""عمليات نوعية للقوات السعودية على الحدود مع اليمن – البيان https://t.co/cSuNtpD4R8""",1
"""تصويت مصروالاردن يشتري غاز من اسرائيل رغم الدعم السعودي والقطريطقتين بالراس توجع ياعربقلت لكم الخطا بالاداره https://t.co/raz6CU02hl""",0
"""RT @feisal_amnah: وهو عالق تحت الانقاض بجانب جثمان أخيه يحالون اسعافهوكأن حال لسانه يقول أنا الذي أموت لا أنت ""تعجز الكلمات عن وصف معانات…""",0
"""تاجر أسلحة أمريكي يدلي بتصريحات خطيرة حول تورط ادارة اوباما وبإشراف مباشر من هيلاري كلينتون تزويد أسلحة ومعدات... https://t.co/xbFKBQkki5""",0
"""RT @wesal_rsd: رهبةً من وحدة الرصد بـ #وصال ..معمم يغلق المايكروفون أثناء سبه للصحابة رضي الله عنهم ..!!!#محرم #العراق #البحرين #السعود…""",0
"""أندرويد 7.0 (نوجا) يصل أخيرًا إلى Nexus 6 مع تحديث أكتوبر الأمنيhttps://t.co/1wtgOBOdY8 #امل_عباس""",2
"""في بنت ما حطت غنية single lady بعرسها وقت بدا ترمي 💐لصديقاتها السينغلز..صار زوجها بيونسيه يهديها🌷🌹فطلّقت بعد فترة وعملت divorce partyعالموضة""",1
"""RT @dochijazi: تقرير خطير جدا لصحيفة الغارديان البريطانية عن توغلات إيران باتجاه البحر البيض المتوسطhttps://t.co/3MgnHEnQBP""",0
"""ذُعرٌ في برشلونة بسبب لويس سواريز! - يوروسبورت عربية https://t.co/Eru3cumYFU #برشلونة""",0
"""#اخبار_مستخبية اخبار الفن والمشاهير - باراك أوباما يلتقي ليوناردو دي… https://t.co/tpH07JKbWH #اخبار_الفن… https://t.co/I71NYWPnFg""",1
"""جستن بيييبر؟؟؟؟؟؟ اهاااااااااا اوكي https://t.co/OFRQyLn4wi""",1
"""في حدا نازل على حلب في ورق ضروري لازم ابعته و شكرا https://t.co/WGxDnLvzaB""",1
"""RT @WikileaksMENA: هل ستطول نزهة إيران في الشرق الأوسط؟ https://t.co/srJ9QHTzyc""",1
"""RT @AJArabic: السلطات الاسرائيلية صادرت من طاقم الجزيرة جهاز البث وهاتف الثريا وشريط الفيديو الذي وثق عملية الاستيلاء على #زيتونةhttps://t…""",0
"""RT @AlwaghtNews: منظمة أوكسفام: #السعودية_ارتكبت_مذبحة بالمدنيين في #صنعاءhttps://t.co/62RSkL3JXB""",0
"""@ArabShop وش افضل سماعة سبيكر بلوتوث في امازون؟""",1
"""#بلحه_نيته_سوده  إسرائيل تبرز خطاب السيسي وترحب ""بسلامه الدافئ""  https://t.co/IVyEyBqy95""",1
"""اغنية جونقكوك تحسوها زي كونسبت اغاني جستن بيبر من كثر مايحبه ويسوي كوفرات له اغنيته طلعت زي اسلوب جستن في اخر البوم له""",2
"""RT @RTarabic: ثاني #أفقر أطفال ""العالم المتقدم"" #إسرائيليونhttps://t.co/xMnV7nC07k https://t.co/Ts6QbQs49R""",1
"""RT @abdulaziztarefe: إذا لم تضع الأمة (الإسلام) قبل العروبة فستبقى في ذيل الأمم، كانت العرب على العروبة متخلفة أكثر من ألف عام فجاءهم الإسل…""",1
"""RT @QatarNewsAgency: قـنــا | إسرائيل تعلن عن إغلاق شامل للأراضي الفلسطينية https://t.co/jXAGxHvgLl https://t.co/IQjCIyHOy1""",0
"""أغنية جوجل لنسخة أندرويد الجديدة M https://t.co/yWj5uQiWfW""",2
"""#حجمك ايفون https://t.co/GdT6bCX2iL""",1
"""RT @rahimmoheby: #إيران..تفاقم #الفقر وظاهرة البحث في المزابل في صفوف #النساء لتوفير لقمة العيش.#الشرق_الاوسط https://t.co/4tbEcSjXXi https…""",0
"""3 تطبيقات ويدجت مفيدة لمستخدمي أندرويد https://t.co/MYV5YAklwJ via @aitnews""",2
"""RT @Arabianito: علاقة مرسي ببشار اﻷسد وحلفاؤه..لاحظوا التواريخ!حكم مرسي من 2012-6-28 إلى 2013-6-30#مصر_تصوت_لصالح_المشروع_الروسي#السيس…""",1
"""شاهد: خبير قانوني يشرح الخطة الفرنسية لرمي بشار الأسد خلف قضبان محكمة الجنائية الدولية-تفاصيل https://t.co/xQZqX8CcQS""",1
"""@MaherMosly يا أخ ماهر أنا أحب فيروز و لكن لم أفكر يوما بعمل سيرش بإسمها،لقد تعديت مرحلة ""جمهور""لمرحلة فانز جستن بيبر،و هي لعمرك مرحلة👎🏼""",2
"""هل تعلمون أكثر شئ تلمسته أن #عاصفة_الحزم و #السعودية جعلت الروافض في #العراق يلطمون على الحوثي و عفاش و قبلهم #أمريكا و #أيران و رمم المتحدة""",0
"""تصويت مصروالاردن يشتري غاز من اسرائيل رغم الدعم السعودي والقطريطقتين بالراس توجع ياعربقلت لكم الخطا بالاداره https://t.co/raz6CU02hl""",0
"""@Gio_Q8 @Virdelet @Hamad_5_5 @Mr_Som3a4 #بوكيمون-صمون لول""",1
"""“أبل” تتربّع على عرش العلامات التجارية الأكثر قيمة في العالم https://t.co/FKXz6IzqV3 #المواطن""",2
"""@TRTalarabiya يا اردوغان انت عبارة عن كل نابح . اعلم يا هذا بان العراق العظيم لا يمثله المهزوز العبادي وانما يمثله السيد مقتدى الصدر""",0
"""RT @ajmubasher: #أوباما : نحن أمام شخصين أحدهما مؤهل ليكون رئيسا والآخر لايمكن أن يكون رئيسا بالمرة #ترامب يفتقد المعرفة والحنكة وليس مؤهل…""",0
"""إيران تزعم  أن توفير الأمن في الخليج العربي ومضيق هرمز يقع على عاتقهاللحجب: https://t.co/cDAVLxmQeshttps://t.co/uuZ60bOVlV""",1
"""أبل تكشف حجم الطلبات الحكومية لترصد عملائها https://t.co/clIXZ18KUt https://t.co/eorttLLdEE""",1
"""تفعيل الترجمة دون اتصال بالإنترنت علي iOS https://t.co/s7BDUAkHcG #iOS10 #ايفون https://t.co/gZPGCvME97""",1
"""RT @Arabi21News: تهيئة بـ #مصر لخفض دعم الوقود بعد تأخر إمدادات #السعوديةرابط الموقع الجديد:https://t.co/EgPNF5xXPvhttps://t.co/X4WBhE4g…""",1
"""RT @SheikhJawad313: لقد قالوا للعديد من المسلمين بأن العزاء على الحسين بدعة، كي يبقوا عليهم في سجن الإسلام الأموي الوهابي#السعودية #الحسين…""",0
"""جستن بيبر😂 https://t.co/C08Zui6X1K""",1
"""RT @sabqorg: مندوب السعودية الأممي: مشروع القرار الروسي مهزلة وتصويت مصر له مؤلم! https://t.co/9YiJWqzqzC @sabqorg""",0
"""العالم: وافق على الاعتراف بتهمة ""الإرهاب"" لينجو من المؤبد!: أظهرت وثائق قضائية الاثنين، أن شابا في ولاية أريز... https://t.co/06yx8aV0cX""",1
"""RT @MohannaAlhubail: تفضل لعل هذا المقال يشرح بعض الأبعادhttps://t.co/3g1QOCmZt1@Salim_R_Almarri @SaudiLinks""",1
"""بالفيديو.. شقيقة بيونسيه تنافسها وكريغ لن يترك جيمس بوند https://t.co/5ixaUe0BEe https://t.co/oUPyrNmY2J https://t.co/AJjnwwd9Sz""",1
"""فى كل دول العالم الاغنياء يطعمون الفقراء الا فى العراق فى عاشوراء الفقراء هم من يطعمون الاغنياء عظم الله اجركم… https://t.co/usf9o2wFXp""",1
"""RT @IraqSurveys: الخميني كان عميل امريكي ... الان تعترفون ؟؟ كنا نعلم ذلك في العراق منذ 1978 مهم https://t.co/tTtnswDYAK""",0
"""@bxdyheat @llamStarr تذكرت بيونسيه لماو""",1
"""RT @dahanyemen: ﺃﻥ ﺍﻟﺸﻴﻄﺎﻥ ﺍﻟﺮﺟﻴﻢ ﻟﻮ ﻧﻜﺢ ﺃﺑﺎﻟﺴﺔ ﺍﻹﻧﺲ ﻭﺍﻟﺠﻦ، ﻓﻠﻦ ﻳﻨﺠﺐ ﺃﻗﺬﺭ ﻭﻻ ﺃﺑﺸﻊ ﻭﻻ ﺃﻧﺠﺲ ﻣﻦ ﺍﻟﻌﺎﺋﻠﺔ ﺍﻟﺴﻌﻮﺩﻳﺔ "". ﻣﻨﻘﻮﻭﻭﻭﻭﻭﻭﻝ""",0
"""#الصباح_العربيجوجل تكشف عن جهاز بث جديد بجودة عالية https://t.co/zns1Isbti1""",2
"""@pt_sa5 في أمازون تلاقينهم كلهم و تلاقين حاجات كثير تجلط مره .""",1
"""RT @AJArabic: ""أرامكو أبلغت الهيئة العامة للبترول مع بداية الشهر الحالي بعدم قدرتها على إمداد #مصر بشحنات المواد البترولية""https://t.co/LE…""",0
"""RT @isharatidriss: ٣١)#امريكا_ومحاربة_الارهاب صنعتة للحرب علي الاسلام(قال تعالي: كلما اوقدوا نارا للحرب اطفأها الله ويسعون في الارض فسادا و…""",0
"""@nsalmk ونيكي? يمه امزح  لاجد وربي بيونسيه هي الي وحيده تظبط هالشي""",2
"""RT @al_watanQatar: ميزة في هاتف #جوجل تكشف ""ابتزاز #أبل""#الوطن #منوعاتhttps://t.co/KaNF8vB5gD https://t.co/ZoMwjbvf8T""",1
"""RT @ahmed_Nagy33: #تحذيرات_رعاه_الارهابمصر بخير يا شوية خرفان يا بتوع👈ماااسريا بتوع 11/11كشفناكماسمها👈 #مصر الكنانة محفوظه من #رب_العالم…""",1
"""لاعب نادي برشلونة الإسباني #نيمار_دا سيلفا يرفض عرضًا جديدًا من #ريال_مدريدhttps://t.co/BzA0c4ifXI@almaghribtoday""",1
"""RT @IranObs_ar: #المرصد_الايراني#اقتصاد | إيران وتركيا توقعان تعاوناً مشتركاً لإنشاء محطة لمعالجة المياه""ترجمة خاصة""https://t.co/I3QY9QU…""",2
"""الحاسب اللوحي Cube بنظامي وويندوز 10 وأندرويد و 4Gb ذاكرة الوصول العشوائي مع تخفيض مغري https://t.co/b2A6izvtv7""",1
"""@Mr_Musaed86 @Q8Pro مافي في امازون لا الهند ولا امريكا وبريطانيا شكلي باخذه من ebay""",1
"""RT @TheBaghdadPost: صحيفة بريطانية تكشف عن خطة #إيران «السرية» للسيطرة على #العراق و #سوريا في آن واحد#بغداد_بوست #العراقhttps://t.co/ZKz…""",0
"""اتاسف لكل ذرة في جسدياتاسف لكل من احبهم اتاسف لوطني لعائلتي لكل متابعينيسمعت جستن بيبر""",1
"""RT @Kalmuqdad: هذا ما خطب به مفتي بشار في #بغدادمفتي الأسد يخطب في بغداد.. ومشايخ السنة يرفضون لقاءه https://t.co/PpFwxRUH57""",1
"""RT @Ahmadmuaffaq: #حلب الصمودقصة صمود في صورتينبعيون أبناء الشهباءلك الله و لقاتلك الخزي والعاروجهنم في الآخرة https://t.co/9nY2pQ0C3a""",0
"""برشلونة مهتم بالتعاقد مع موهبة تشيلسي الدفاعية: لا مستقبل مضمون له في ستامفورد بريدج https://t.co/PvtXoMOuP8""",1
"""RT @DrHamsheri: تأكيد لافروف بأن اوباما لن يهدد الإرهاب الروسي في سوريا دليل على ان اوباما شريك أساسي في ذلك اواصبح اوباما موظف لديهم https…""",0
"""RT @Fres7m2n1: لم يمر في تاريخ #أمريكا هوان وذل مثل ما مر ويمر فيها في عهد #أوباما!الكلمة الأولى للروس الصين تُهينه الفلبيني يشتم أمهو…""",0
"""اخبار برشلونة اليوم Sunday 9/10/2016 : توستاو: “نيمار أفضل لاعب في تاريخ البرازيل بعد بيليه” https://t.co/QLlPhSftsB""",2
"""مصادر في ""#المستقبل"": #السعودية تبلّغَ #الحريري ما تريده مباشرةً وليس عبر تغريداتhttps://t.co/5Uid3Sy0gh""",0
"""طريقة تغيير خطوط النظام في جهاز Galaxy S7 https://t.co/s7BDUAkHcG#هواتف_ذكية #سامسونج #GalaxyNote7 https://t.co/nBJS1Dhxtt""",1
"""@6Imoha9 @dubayan المشاهير ؟ يعني بالله يهمك اخبار مؤخرة كيم كارداشيان و لا رموش كيندال و لا علاقة بيونسيه بزوجها ؟ و الميكب فعلا ماله داعي""",0
"""RT @rabaaaa18: خليفتنا #أردوغان رضى الله عنه ينام على الهواء خلال كلمة بوتين فى مؤتمر مشترك بإسطنبول وخبيريؤكد ان فخامته مرهق من شدة العمل…""",0
"""RT @Dr_Magid1987: حنان الفتلاوي تدعو اردوغان للتهيؤ لاستقبال جنوده بـ""توابيت خشبية!!الصفويين يغضون الطرف عن الوجود الايراني ويغضهم تدخل تر…""",0
"""RT @sabqorg: بلومبيرج الأمريكية: السعودية تملك احتياطات نفطية تكفيها 70 عاماً Via @sabqorg https://t.co/LuarnucA5w""",2
"""RT @muhammed855341: @abusajida1055 @saed_alhamad لقد نفذت القاعده وداعش ميئات التفجيرات في السعوديه والعراق واليمن واروبا هل نفذت تفجير واح…""",0
"""RT @alaanoor2010: #في_بلادي_يوجدناس غلابه بتصدق احمد موسي ولميس وجوزها الاقرع ناس بتصدق ان السيسي بطل وان اوباما بيخاف منه وان اسرائيل بتت…""",0
"""جالسة اصيد  بوكيمون  في غرفتنا😂😂""",1
"""السلام عليكم ورحمة الله وبركاتة، انا وسيط للشراء من موقع امازون عمولتي هي 60ريال على الطلبية كاملة ، تنبيه : العمولة لاتشمل الشحن.""",1
"""إيران تغيير التركيبة السكانية في بلوشستان - أحوازنا https://t.co/DzacSGjbuA#الخليج العربي #الجزاير #تونس #ليبيا #المغرب #السودان #موريتانيا""",0
"""RT @NawalAbdulkarim: داعش تسرح وتمرح في العراق وسوريا برعاية اردوغان الراعي الرسمي للارهاب #erdogan_is_isis""",0
"""RT @Arabi21News: البايس: مباراة كرة قدم في #عاشوراء تثير غضب محافظين #إيرانرابط الموقع الجديد:https://t.co/qYdtN4c87nhttps://t.co/lwqnun…""",0
"""#رياضة شقيق بوسكيتس يعمل ""بوابا"" في برشلونةhttps://t.co/wNFN6l8poq https://t.co/BL3dtxwA83""",1
"""RT @almasarSports: شرط #ميسي للتجديد مع #برشلونةhttps://t.co/GEmK4QUTmi#نادي_برشلونة""",1
"""RT @Q8Pay: صفحة الهند في #امازونكل شي يختص بالمنتجات والماركات الهنديةملابس حقائب اكسسوارات اعشاب مستلزمات مطبخ ومنزلhttps://t.co/Tda…""",1
"""RT @AJArabic: #أردوغان وبوتين يبحثان في #اسطنبول تفاصيل ملف #سورياhttps://t.co/KGnS2ff2Q8 https://t.co/DZpW2VHQdn""",1
"""جوجل تتحدى أبل وسامسونج بهاتف جديد https://t.co/lzdW4TOMCW https://t.co/RLC6DfEZ8C""",2
"""روسيا تستأنف غاراتها المكثفة على حلب: الطائرات الروسية تستأنف غاراتها الجوية على مدينة حلب فيما وصف بأنه ""أعن... https://t.co/jLbNukEkzI""",0
"""#عكس_السير: بان كي مون : بشار الأسد المخفق و الفاشل في القيادة كلف سوريا 300 ألف قتيل https://t.co/9ZCU6YYB7P -#Syria_feed""",0
"""RT @aboalhodaalhoms: تصوير جوي للدمار الهائل في حي المشهد بحلب اثر الغارات الجوية المكثفة التي استهدفت الحي أوصلوه الى كل مؤيد على استمرار…""",0
"""القوات البرية السعودية والقوات الفرنسية الخاصة تؤديان التمرين المشترك «سانتول» https://t.co/c2rlWCyc17""",1
"""#اغبي_سوال_كتبته_بقوقل  شو هو رقم جستن بيبر ؟كنت احبه قبل ههههههههههه""",1
"""RT @mustafakamilm: يتفنون في الكفر..وصول النبي نوح (حاشاه) إلى #كربلاء للتعزية بمصاب #الحسين بمناسبة #عاشوراء#العراق #الحشد_الشعبي #الس…""",0
"""RT @bipolarsaudi: يوجد مجموعة دعم لثنائي القطب على برنامج جوجل هانج أوت اللي حاب ينضم يراسلني على الخاص #ثنائي_القطب #اليوم_العالمي_للصحه…""",1
"""قالها جستن بيبر ؛ انا مو ولهان انا انا دنيا من الوله 🌚👌🏼""",2
"""RT @A822822A: السيسي يصف الاسلام بالارهاب المتطرف ويدعوا لمحاربته تحت مظلة الإرهاب وذلك على قناة CNN ليرضي أعداء الإسلام خيانه عظمى.!! #مصر…""",0
"""هل ينهي أوباما بشار الأسد بنهاية رئاسته ؟ - https://t.co/A5ZODMwdT0 https://t.co/ev3a0tvs2a""",1
"""لوعطيتك آيفون بدل سامسونج…!!عندما يستفحل الغباء😂😂💦💦💦""",0
"""RT @M__albugaily: من غرائب الشرق الأوسط .. يؤيدون مصر في محاربة الإرهاب في سيناء ويعترضون على محاربتها للإرهاب في سوريا .. وعندك واخد خشري…""",0
"""برشلونة رفض التخلي عن توران مقابل مبلغ كبير من الصين https://t.co/rWDBFvyQ2z https://t.co/1ctMiiB0Et""",1
"""RT @MohamadAlarefe: ما يقع في #سوريا عموماً وفي #حلب خاصة هو كارثة عظمىقتلٌ وسحقٌ وهدمٌ وقهرٌ.اللهم اجمع كلمة المسلمين، وكن معهم مؤيداً…""",0
"""RT @wesal_rsd: انزعاج المرجع الشيعي محمد تقي المدرسي من استمرار بث قناة #وصال !#السعودية #الكويت #العراق #وحدة_الرصد #ايران https://t.c…""",0
"""@AlameerMeroo94 داعش جانت بنص العراق 😉 والحليم من الإشارة يفهم""",0
"""RT @BassamJaara: ترامب : ايران تدعم الاسد بالاموال التي افرج عنها اوباما""",0
"""برشلونة: اللاعب جوردي البا يغيب عن الملاعب لأسبوعين https://t.co/drcn6vtMZ4""",0
"""ما ظل غير يقول اتفاقية الغاز عمل مقاوم للاحتلال كمان! https://t.co/k0yLXywgVZ""",0
"""RT @skynewsarabia: القوات السعودية تصد هجوما للحوثيين على #جازان | #سكاي_أخبارhttps://t.co/4cbMVzMcw4 https://t.co/6P4gRBLSpE""",1
"""RT @BahaHkeme: ليسمعها #العالم أن كل سلفي يبغض #الإخوان_المسلمين و #خليفتهم أردوغان لمنهجم #الفاسد ومع هذا لم نجيز #الثورة عليهمايام حكم #…""",0
"""صور.. سر طفل فلسطيني يرفض برشلونة من أجل رونالدو وزيدانhttps://t.co/YJXdVQJIEm#صدى_الملاعب""",1
"""RT @saadalbreik: #أمريكا صنفت #الإرهاب وسكتت عن إرهاب #إيرانلكن خوفها من المشاكل الاقتصادية جعل لعابها يسيلعلى أموال المملكة #جاستا_الع…""",0
"""RT @EHSANFAKEEH: إيران تلغي الحج من أركان الاسلام لوجوده في #السعوديةوهي في صدد بناء كعبة بديلة أو نقل الكعبة من مكة للنجف الأشرف👇🏻😂https…""",0
"""مكياج عيون على طريقة بيونسيه https://t.co/gbGhTb7Lbq https://t.co/5cdh6j9HcC""",2
"""RT @AhmedJamal84: @MahaOmar22 @alforasy @Alya0123456 @MFNNcmnsFXBw2oE @smsomis7sii تعرفي اول من ادخل جوجل يقول انت يماني اقوله ايوة يقولي س…""",1
"""ساعة أبل محظورة بقرار وزاري في بريطانيا https://t.co/WwJJbMrYEC https://t.co/icjHpKx8xF""",0
"""ضبط 6 أشخاص ينتحلون صفة ضباط بجهاز الإرهاب القومى https://t.co/lyrSQqQI0O""",0
"""ولاية #حمص  مكتبة #الهمة  حشد نينوى العشائري جاهز لتحرير مدينته من مجرمي داعش https://t.co/E5JXRdSle0 _""",1
"""RT @FalahALsawag: وما النصر الا من عند اللهتوافق المجاهدين على كلمة سواء فوحدهم الله وثبت اقدامهم ونصرهم على الطغاة المجرمين ولله الحمد.…""",1
