text,label
ساره طايحة لوف في نضال يجمع ه,2
واللهي در منسف مرزوقي مفماش شكون كيفو في تونس,2
على أقل يعمل في حاجة,2
تونسي يمشي يخدم في ليبيا كي يجي مروح ال تونس يبرقه و ينحولو إلي فلوسو ودبش هاذم عباد بش نقفو معهم كلاب حشى إل يقرا,0
طرب نوستالجيه,2
تشري قناة ربحا و تسكرها فيث عليك ال عتت,0
شوف عد وفهم وحدك,2
ملا فرخ,0
ربي معك ي اى سلمة شف شيه راهم مسخين ومي هبوش نظيف,2
ات ك إست طرب بو لا تونسية ماشالله واو,2
برافو ج أدري ٣ ٣,2
فدينا منكم كلو ظ تيت,0
صحة حومة اج أعمل علينا تالا في بلجيك,2
كل عام و إنت حي ب ١٩٢٠ خير سلومة,2
الفظل ترك مكان لخرب بن شريفية,2
انسان شبعان خور مل لخرين جوعا,2
ربي يصون لطفي,2
مهلك أمن لا رف د جلوس,2
عند برشة ماشفتش لقلب تكور حكى بصراحة إن فرحان برشة ونشله نزيد نتحسنو احنا أن نوفو بيبي وبالوقت نكبرو بشوي بشوي وحنا بطبيعتنا كبار اخدم برافو ربي معك,2
ولدوس وليد عصبة لك و ال ترجي,0
االله يرحم ووسع عليه,2
ملة بلد مافيا ربي معك سلمة,0
يوسف شاهد رجل عليك,2
ربي معك مر سليم و مع لص كلوبستس,2
صباح ال فل لل كلبستية ال كل,2
مبروك عليك ال برنوس بش تركيش في دفا ٠ بوفوار و خلي النهضة تعمل إلي ذيب ملة تارتوور,0
بيتشس يبع شطر لفة,2
ديمة معك برسدنت إلي أعملتو مبروك,2
برافو على صراحتك,2
fehri1 إحشم الى روحك و يزي ملفتنة يهديك راك ماشالله مثقف و ذكي يزن خلي لبلاد تركة حتى لوكن قال معندو مايعمل فما قانون يهديك يا سامي,0
ظاظا ربي يعطيك على قد قلبك يا ربي و تلقاه ف ولدك,2
كل عام ونتي حي ابكر ونشالله فرحتهم الكو ياكينغ,2
واو رفثنة شر أمية ج ت أدري مريم,2
اى بر محمد داهش ال بقي ال كل عل حيييعيعييت و برنامج سا فى بس جملة,0
كل شطر يعبر على حاجة,0
الله ل إتبرك إلي كان سبب,0
برافو سليم وحنا معك,2
تونسي ومعالم زادة,2
سليم رياح جود ليد نشالله تكون مسؤول كبير في بلدنا بر منستر منستر د ترافيل بك بس برسدنت بن كرج,2
انك بطل الله يشفيها او يخليها لك,2
توب ف شباب ف وعر من ألجريا أرن ٣١,2
رب أي معك يا سلومة يا 4ali,2
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh looooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooollllll يا سليم يا بزلة اخطاك مل كرة يا ولدي,1
ال كلوب يا سلومة ال كلوب قبل كل شي,0
سا كنا نحبها كرهتنا فيها يا مسخ يا كلب لقضقض,2
تعيف مخيبك زح,0
اهي ي اى محمد انتوما م إن حكي جمعة,0
كي سبيت ك لمسفر فاقوا بي,0
سي سليم سفب سفب سفب نبيل ال كوكي ل ميلور شيكس,2
جيت منعند فرصة كون كيفي لكي,1
هذا عمل بروجرام واقعي و عرف روحو على شنوا قديم و اش لزم يعمل,2
اخدم و هنا معاك و ولد ال صحة يحل فمو,2
حسبن الله و نعمة وكل فيهم كلاب دم,0
مشروع لحليب,0
هي كعبة ال شعبوية,0
وي مفم حتى شنجمنت,2
بففف ملل شعب مستك,0
مخيب وجهك تو هذي قنية يا بجرة,0
يا خرم ديمة جبهة هذي صبرا ههه,2
انشا الله ايدك مبروك مر سليم فن ك اى,2
ال الأب السبسي سليم اريحي باش يكون نهايتكم شعب ا سا يصلكم برشة مغارف توا,0
فيك ي اى شعب لقلب,0
مع سليم نرملمنت نحكي على بنير أخرى كل أهلي و طب مازمبي نحكي على ليغ أفركيني و بطولة ال عالم أما بطولة تونس هزينه مع كامل ادير زوالي,2
أنا نموت عليه جعفر,2
مو صنعها في قناة ٩,2
نشالله و ربي معكم,2
ربي إفذلهلك,2
ارتحنا من والديه هل برنامج,0
وحدك يا معلم,2
كل شي تقولوا صحيح فيقو على أرواحكم بلا تلحيس,0
هما يشطحو اى ليز محلاهم,2
ملة حوى,0
تنت كي إنت تحب تخدم لبلاد احنا الكل معك,2
ه برافو,2
شط بشير,2
كرك جبت فنان عمل ا رفرين,2
برازرس تيفي,0
ههه وصل المسج هاك طلعت تخاف ربي إيه نعم فهمنيك,0
نور عزيزتي نحبك نحبك نحبك ستب بجاه ربي جاوبني الى مسج,2
برجولية تستحيل,0
خارج علينا اكة صالح ثابتي,0
أدق مبروك برسدنت,2
مبروك سا ب,2
ربي يرحمو و يصبر أممت,2
أكتر انسان متواضع ف تونس كاملة,2
ملة أولاد,2
خارج علينا تقى و مكاري و جزيري و يرحم والديك من فوق,0
بال حج طلع بزلة,2
ل جماعة إلي يحكوا على نهضة متنسوش إلي كبر في اسلاميين و يسرين دنك كبر مش لكم وحدكم أن نحب كبر أوصي و عندي فيه ال حق,0
شعب تونسي شطرهم جهل يكره ال دين و يستخيلو مثمش ربي,0
نسمة الناس لكل تعودت بها اخدم على روحك ربي يعينك و خلي لكلاب تنبح و اطير اطير ربي معك,2
أما لص جوارس يلزمهم الكبس و مقالات إنس قال سويسي والله فددني أنا في دربي الافت مل ال ار و كامل أمس و زيد مثماش قليب و خالي عد فتح الغربي فضيحة الش يخي شبيه صيف تقى لواش جيبين و غيروا و غيروا نحب نشوفو مهربين في ستاد مش أي كلام,0
اخدم على روحك يا سي سليم وحنا معك,2
شبهة هذي لفلوس تعمل حتى هي ربي افرج,0
رنا نحبو عنسدك أما ملينا نحبو الفعل إلي يندبوا عليه إنس عندك الفلوس و جه معناها أعمل إلي معملش إلي جبلك خلينا نبدلو ندرتنة نشالله سمس متاعي يوصل,1
بجاه ربي يا سعيد ال ريسرني ملغية لشكون نشكي شوفلي هل,2
ل سيندروم جلس د لا تورط كاست أن مالدية نور بسيشكه تخلي انسان يرعش مش تخليه يتكلم ب فلجرتي,0
أحلي تحية لحل تونس,2
مبلدك ي سلومة ي معذبهم كككك,0
برلي بلاهي,2
ااا ملهط,0
ال سا فال جلب من دز,2
بغلة لك و ال سليم رياحي,0
عيدك مبروك و كل عام ونت حي ب ألف خير,2
بالله تحكي برسمي ولا تفريكة,2
ربي ينصرك الاهم يا سي سليم ونحنا ديمة معك بقلوبنا وبرواحنا ولا نحبو منك لا جزع و لا شكر حبنا لك لله,2
b1 دت حسام,2
الله لتربحكم هزت ال بلد لل هويو و جوعت شعب,0
رجلل و حسدا لقلب كون كلبستي,2
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ففى cacacacccaacc,2
كادت ندور مافهمت شي أهههة ويني لكملة,0
وائل حربي هههه,2
عاش لتحد,2
إنت فيك رجلة زح الش تخالهم يفظح فيك سيب أليك إنت محبوبة أعمل كاريزما ال روحك,0
براس أمك اتله في فلوسك إلي مهربه لل اجانب و جاي ادز في صدرك و تحكي على تونس وقتاش عشت فيها ولا عرفت مشاكلها في وقت بن علي كنت مقطع البرة خايف على فلوسك متربلقية و تو جاي تحكي مش لمة فمك خير مهدي جمعة رجل و تونسي يرفع اراس و والد هالبلاد و حث بالوضع وقررت قوية و كان يكمل ٤ أنس تو ينظفها لبلاد ونتي سي الملياردير كان مشيت عملت مواطن شخل لشباب خيرلك الدنيا فيها موت تكدس فيها و متعرش الموت عند شكون,0
ربي يرحمها,2
ذكرني شنوا ال بت متا ال شن يوتيوب مطيق تنحي خرم لابد سوف كي إنت تهت تحكي في خرم كبير برشة و تعدي لل ناس في برشة بهامة برذر ل باساج أى بربس د ال إمنية غلط برشة و فيه برشة خرم لص أنتكربس عمرهم ما كن هما ل ياكلوا ل فيروس و زيد لص أنتكربس دور د في يسر لمت تي حاصل بخلت بش نزيد نحكي أما دنس ال انسمبل حاجة باهية و تجم تزيد تحسن فيها أما عامل طلة باهية آل انترنت آل حاجة ل بش تحكي عليها و كما قلت متعدش فيروس ال بهامة لل عابد,0
سي سليم معااالم,2
معلم ربي معك,2
حمدلله أعلى سلامتك,2
برسمي مهبولة برشة برافو فيبا ولولد زادة,2
جيد جداً وصل صحة عيدكم,2
انشالله مطلعش كي سليم شيبوب,2
سيبوه خلوه يخدم,0
توا أذكى الكلل كذب زعما كان ج كذب اخفوا ليقوم بهم بقضية أو إل طفلة علي ماتت أو بوها يبكي زعمة كذب أذكى,0
بش ننتخبك ملخر و علخر أما نشالله كيف تولي برصيدنا تبقى تكلمنا على فب,2
ههه مكش رجل,0
أي صحيحا مبروك علينا يا سلومة يا معلم ال حليب معاش يتكلم,2
لحس الباجي كككك تو عندك برشة فلوس و تلحس شلزك على اذل هذا,0
او ر ار ليدر جو أحيد,2
ديديكاس من ماروك لك فريرو كلاي,2
تي إنت أكبر فزد,0
لص الجرينس وين راكم,2
مسكين إبك,0
سي سليم رنا نحبوك تبقى في جمعية و تنجح معنا أما أعرف وين تحط رجلك و اختر رجل مناسب في مكان مناسب,2
ينعن دير ربكم قناة ال وبنة,0
بوزنك يعطيك دودة,2
توا يجيك نهار يا زنطور,0
شبيه حكى مش شبيب مريول هذا,2
أنا نحب سا لكن انتي نبخر بريحتك يفرخ جتدفي,0
hhhhhhhhhhhhhhhhhhhhhhh قوية منك يا سلومة يا معلم,2
بجاه ربي شبيه دربنا لتالي,0
بينفينه حمد ديمة نجاح,2
هوي جكلم,2
تطاوين سيتي ويو,0
ههههه زناطير,0
كل مرة هو عدلنا في رجال طاحنة نسى المتسوش شبنا توانسة لكل حكى فضايح دول شوف فينا زبلة برى رتاح على,0
برجولية سي سليم في هذي قلت طلعت بلتقي كعبة لا,2
برطاجي او إفثح لكوازي هيهيهي,0
ط هم يذبح فيه مارتن هذا,0
hhhhhhhhhhhhhhhhhh ملا zanatirhhhhhhhhhhhhhhhhhhh,0
ك بس نورمال,0
كل رب مكشخ يخرج من ربها ال بجه نحن مع سليم رياحي يا زبي بش يهبط هو ولا ال بنزرتي اكور أكهو يا سي سليم كامل اخدم و شيهمك في طاحنة,0
سليم رياحي هههه فيق على روحك,0
مبروووك أو نشله يتربى في عزك,2
لولاد ج أم سفب ات مرسي,1
إنت شكون بش تحكي على سي مهدي جمعة‎ مسربل لا دمقراطية,0
إنت معلم,2
فكك فكك فكك فكك فكك,0
ما سليم رياحي مش هى تدر تغمغ عينيك يا منيك,0
ايدك مبروك رايس,2
إنشاله ربي معك,2
واله حالة فيك إنت,2
كلكم تحشو فيه علينا ي اى منيكين,0
الله يرحمو ونهم,2
الله إصوكم أينسركن عل إرهاب إدوعش لكلاب,0
فهمتش آله على أقل حجة يبدو يعيروا درة يحكوا ميهة لبنى مرة أو مازلت بلاص ناقصة فلوج و مرة يبدو يفسو فيها خاطر هي تحكي بل ج و لوقت بري و امشي نحب نأكدلكم ل شخص ل ما يستعرش م أصل و طريقة كلمة و يتحدى ناس لكل و ما يهموش أذك هو رو عندو ثيقة كبيرة ييرس في روح دنك نقص شوي م جهال و ارتقوا,0
ربي يهنيكم لص أموروكس,2
بيان دت,2
حرام أليك حتمتها الجمعية وحلقته بدين ميلعبش ويخلب وياخد أو فلوس صحة لكي مفمش ارجال,0
سنتر فيييييييل,0
محشتنش بيك وبجمعتك إلي نعرفو و أنك معملتش حتى مشروع فال بلد ومعونتش حتى مرة زوالي,0
تنساش لك بريد مغزلتش على ثم الفهري نشله لبس ملغري ت أفيس ريسن بسك مم بس عبرك,0
سنفرة لغول,2
الله يرحمك يا سبسي خطبتو بركة تشيخ أعليه و يبدا إفدلك إن كنت إن و دارنا نبدو نستنو فال خطبة متعوا,2
فرصة من,2
ارزق إلي ماتوا إماليه,0
هاني نقول أمان ولي يحكي معايا نغسل راسو و برو نكمكم انتوما وال منتلته ال منيكة خلو لعباد تعيش,0
هه يا قتلهم ميسكل,2
برسدنت د لا مافيا ال كل وي,2
الله يرحمو إن لله و إن إليه راجعون,2
عمري ما كنت نتصور إتونسة حكى مل مزرية حدة ال كل ذين,0
مفمش قفاف قدكم انتوما عيت مطاحن لل مخلوع يا ta77777777777777777777777777777777ana,0
ج كريس بس,2
برلي هى هى فاقوا بي وقف ف سيارة مخدر فاقوا بي شيخ هلا مش عادية فاقوا بي ناس إلي هبني نقدر فاقوا بي باهي جيب ال بطاقة ال وطنية هى هى فاقوا بي وقف ف سيارة مخدر فاقوا بي شيخ هلا مش عادية فاقوا بي ناس إلي هبني نقدر فاقوا بي باهي جيب ال بطاقة ال وطنية فاقوا بي عرف اموري مدية نسيت اثنية شيخ أكثر ملي تصور فاقوا بي تحت كحلة مرقية ال أغلبية نشوفهم بقلب تكور أنا وحدي او مع مايا هاد فاقوا بي قال ما تقفش نحن معك او من ذركش نزل على جبيل يتهد فاقوا بي ليوم تروح لبس ال أمك ما نهذوكش دايخ من فحم ولو ضايع مخي مع لبلو ونة نحب نفيق مل شيخة مذابيا وهحل بجنبي مذل احب احطن في جلب نعدي في سنين في ضحك او لوحدة ال عبتية إيحبني على نجيب نتكل حطني في بل وال تو يحكيلي في لغة سلطة قضية بابا مشكور إخلال جيبو عبل مخي او ذراعي برى نشالله عالمية شكون إلي معك منين شريط شكون إلي عطاك وين تشديت متع شكون كي إنت خطك ن ن سلعة فراق إن لحام كلها في بعضها متفوتش غرام حمدلله مل لكوش لم او فاقوا بي وقف ف سيارة مخدر فاقوا بي وقف ف سيارة مخدر فاقوا بي شيخ هلا مش عادية فاقوا بي ناس إلي هبني نقدر فاقوا بي باهي جيب ال بطاقة ال وطنية فاقوا بي شر علي ب عملية لغة اذية كي سبيت أكل مصفرة فاقوا بي ما رينش بال همجية فخ مني إن كي خليت أمارة لكش لله متيهنش بابا إلي علمني نعيش هما ل محبونش او ما حبكش وقت شدة من خلش إلي في كلبي من خبشك او نغرو منك إنت خاطر ما فتكش حبي راك ما تعلنش نعلة لوطا او من عليش ونة مش رجل او معلش كي ما غدكش تصبح رقد ما تمشيش تعب برشة ما تبكيش إنت كما تقطع هما ما شيفكش فاقوا بي وقف ف سيارة مخدر فاقوا بي وقف ف سيارة مخدر فاقوا بي شيخ هلا مش عادية فاقوا بي ناس إلي هبني نقدر فاقوا بي باهي جيب ال بطاقة ال وطنية,2
اه وي يا رزق كنتش تحلم بها هل بليصة هنا عملنلكم ريفلسيون و سهلك بس دبلوما,0
سي سليم شوف نطاطيٌ في بسين رادس شنوا قائد يصير,0
الله أكل لكا ما اسحة,2
سن نوم إست أنيس ال جزيري,1
عسال ربي يحفظو,2
كن خلتو ازيد يتكلم رو جلتنة,0
كاسنعيعيي أتتتتتت ملة فورماسيون هبت بها و ملة ستيل د جوكس قاعد يخدم فيه يا سليم رهو مش متع ال كلوب و كن بش يكمل حكى راهي جميس ال كلوب بش تصملهة قيمة حتى كن تجبلهة مسي وال ال مرة ١٠٠٠٠٠٠٠٠٠٠٠ كسني outtttttttttttttttttt,0
راهي دغولسي مش دغلس د د د و بعد قلك انتي جبري و مكش فهم هههه ملة حالة فيك يا تونس,0
أون س إن فو خالي ٤ ملينس ٨٨٠ فيه لبركة رتحنا منهم هه,0
برمشي نيك,0
انسان يعيش في عيلة وراح في نسبة راس ملحة ١٥٠ دينار تجي دولتنا الحقيرة تصتعلو رزق شنوا تحبو يعمل احنا إزوولة لعنة لحق في قرض لا في دار لا كرهبة لا علوش فل عيد تي حتى دينم بلازما ولا كلمتسور يطلب عليك شيكات بجاه ربي وين ماشين بنا مشبعتش مسارقة رهو حد ميهز معه حاجة ولحساب عند لعلي,0
ج أم لبج متع بنت جمعية,2
فهمنا يا سليم,0
ربي يحميكم سو كوت,2
إمعلم يا سلومة,2
او ر غريت دود,2
ي أمي وخيتي أمي صغيرة و هي كبيرة إن تولدت و كبرت و هي زغرت,0
سلومة ربي معك,2
شبيه والدين بوه ك بن غربية لعبها بطل شبيه يحكي هكك في شرنسبرت شمس او لعبها حقلي ألحق معه ات ل قولفكاشن د سا سرقناه بول عليه وعلى كريك السردينة بالك هما فوق القانون ورجال ملقبة لخرى,0
كل شي إلى ميغالو أتنتيٌ,2
لكبير يخض,2
ربي يفذلهملك,2
اللهم اشفه و عافيه أمين يا رب,2
هههه وعلى ز اى لولاد بل دموع رجكم كزددد,0
شكون الكلب هههه,0
فيقولن عااااد,0
د حيدرة د كسرن د تونس الله يرحم شهدا طس,2
سي سليم سي حمدي سي بوفر بيبل تنسينس,2
كعبة مش نرمل أى طفلة,2
انشالله في حاجة,2
برافو رياحي رنا ديمة معك,2
خالص فرع شيخة,0
سيبو برشة حاجة شادو في برنامج عند منقلك,0
نشالله لبس,2
شكون يعرف شنية l4neya إلي ف فيديو,2
تي زب رقم اني دبلة فال باك سني,0
معلم يا كابو,2
أووو أمج,2
ممستك ي زبي و مرزن عصك و بصاص,0
أقوى ميوزيك,2
ول يو ماري م,2
إن صلاح ثبت حتى كي يجيبوه فال مديس ما يعرفش يتكلم و يدافع عل جمعية و بربي يا سلومة عاود ابني من أول و جديد وعمل برو فيه رجال تعمل عليها و بعد تعدى ل جورات إلي يحب يعرق عل مريول مرحب ولي يحب لفلوس يمشي على روحو و كن لزم نلعبوا بال اسبوار و ولاد جمعية و زيد بعد عليك اكة ال مرتزقة إلي يتمعشو مل جمعية كما لطفي زيدان و هو كل بهلول ديمة مدد وجهو كل غراب نظف يا سلومة بش تقف جمعية على ساقها,0
ط شنوا والله يعاود في كلم لقرع جبه,0
سلومة ال غالي الزمك تعرف جمهور سا معك و يعرف إلي مش في للة و نهار باش تبنيك كل شي,2
tfòùhh عليك مر سليم,0
تي ملة عباد منيكة ههههة,0
سامحني توباك,0
تهنيت سليم,0
أعملنا قناة لل كلوب و أبعثهم ال كل ورى صحاب,0
هه حمدي مدب ديمة وقف معه ربي,0
أية عد عن برشة ما سمعناش حشوة لل مكشخين يا معلم,2
إن حزبي ال وحيد هو سا وحنا ال كل معك سي سليم,2
دمها في رقبة الكمشة الطحانة إلي شافو لول شي و تعداو كل بهايم,0
برجولية يا جماعة إلي مجاش لل برك لبارح و شاف اجو فاتوا نص عمرو,2
صلاح إجمعية وشعب ال كل معك,2
راك بش إذبلهم ي رايس,2
يخي اى س بينت متغلغل من ياسين بن قمرة يزن م نغرا عاد برو,2
لوف يو سنفرة,2
وجدي سعدي ههههههه برشة هجرة برجولية,0
لكلنا مع سليم رياحي,2
بن كونتنسيون,2
ههه ملقاش وقت بش يبني مراقب بش يبنيه بيده,0
الى يرحمو رجل طيب برشة,2
الله يحفضكم ماشالله,2
أنست به,2
والله وهرة رئيس,2
سي سليم أذاكا الكل جهل و اجهل مصيبة رو,0
هه كلهم كي ز,0
بصممم برافووو,2
سايب عليك يا مرزوقي مهش بلاصتك ومتنجمهش كنت شيخ لبس عليك كتحوط راسك عالمخدة ترقد مرتاح وتوا جبت لبلا إروحك مشي وتزيد تورط فرحك,0
أنا نحب نكون معك و نقدم معك فال برتية بليك بله مقر ال حزب وين,2
ربي يهمه نص بابا,2
لكبير كبيييير زايد,2
أوك ملة يقلدوا لعشية,2
سا دولة و سنه ال بطولة في باب جديد,2
نرملمنت يقولولنا سليم رياحي فرخ شكون,0
رجعنا بن علي,1
ربي معك رد بالك من الحساد,2
مسك بنينة,2
برافو كالعادة بص,2
تحية كبيرة من إيطالي إلى شهم يارب إيكخلهة لك أيسلهك,2
وليت الاض لحمر و لبيته تي ماك مشيت ال كاب و قالولك لا و مشيت زادة لل قس و إس و طردوك توا وليت ولد ال سا,0
كلنا معملين عليك سليم رياحي,2
هي رياحي وخي تصرين فن ب أك إن نحن مسلمين و منش نستنو فيك بش تعلمنء دين و نعرفو لحلال مل حرام إن منتصورش اشي فرض عليهم لبس خاطر هي مدرسة قرأنية,0
بنج مر,2
شعب لفريقي موجود,2
حتى كوكي قلت يلزم ٢ بفص,2
ضجة صفقنا ال مازمبي ول كوك و مازلنا بش نصفق ال جمعية تنيكم حتى لو كنت مكابي حافة,0
أمورك صفة يا سلومة,2
عيدك مبروك نشل,2
عيشو حملة إنتخابية طيرة برشة,2
بله كلها تحكي تقول كابيلو ولا مورينهو شي إظحك ولا محمد بيان ديت,2
هاذاك علاش تح فينا ربي خاطر سقاط في بعضنا,0
ربي ينصركم ويحفظكم,2
هههه لمكشخين اتحنا يحكيو على إشراف ههههههه مكمش رجال و هذا علاش حشنهلكم يا موبنة ههه هههه,0
برافو سيف,2
لووووول ال اطوال دولاا,2
بيكب د سكس انشالله,2
اذلك يا عقيرة,0
كرهناك و كرهنا كذبك,0
حمدل عليك يا جراح,2
رقة رجل,1
أمركم تيييييعبة حاولوا تتعلموا ملمعليم,0
برافو هذا هو الصحيح,2
أمين ي رب ال علمين الى يرحمو و إنعمو و اخفف عليه ال تراب ال تقيل,2
توب نضال توب,2
انشالله ربي معك نجاح,2
سلفهم شوية فلوس ولا أعطيهم هبة توا يبعدوا عليك هههه,0
فرخ إشكون هه,0
ديرو بالكم يا تنسى روح سارق و متحايل و يلعب عتصور,0
اخدم ربي يعاونك,2
هه نحن ما نحبوش نقل لحرام ملة سراق,0
انشالله كل عام و إنت حي ١٩٢٠ خير,2
نيك أمك,0
مايجيش ال كلام حد شوي اهترا أما,0
تي هو عمل معه انترفيو قلهم مازل مفما شي مع سا متفهم ولو والهه,0
ترشح وحنا معك يا معلم,2
سي سليم راني نحبك مذبية تعاوني أنا حمدي نحب كلوب أكثر من عيلتي,2
شفلنة ٢ أو جوار عالميين ي سلومة,2
نحب نفهم حاجة بركة مش ال بلد ال حج ولا مش لل حجم,0
إعيشو سليم شيبوب,2
لكبير يمرض لكن لن يموت سا,2
كلنا معك سي سليم,2
ههههههه إلي مش ملف بال لبخر حوايجو تتحرق سايب عليك حلقة بش تشعل فلبلاد نار,0
أي لوف مي وفي اند مي كوين أحلام,2
سليم يريح سليم يريح انك فيك معمر قدف جبت شوية منيرة تحب تربح قول لكرة تربح لعصبة من طلي,0
بينت ديت ي,2
برافو عربية إنت ب ألف رجل و زياد ال مكي دسل سنبل اقة رجس ال فهري إلي كن شوشو طرابلسية إزوز مهمشي رجال و لبى تجيب لبى و تجيب اسيد دعس و إتعيعيييت تجيب إتعييعييت و تجيب ال فرخ إرجسس,2
أدق مبروك فطر برسدنت,2
وجعتلي راسي مسكينة أم كلثوم,0
غيث أمسط انسان ريتو ممسطو هى لحام,0
سليم ط إس ال ادلي د من فلس ال ت أدري,2
بربي سامحني يخي جيبهم مل حيت هو لحكييت هذي تونس وهكا نعيشو متعلق كن على السلبيية ونصت إلي برشة عيليت لو مش ال برنايمج رهو فما إلي تتعرف على خوها وهي ماتعرفش بربي أعدل في حكامكم عليه ولي ميحبش يتفرج هو حر,0
سلملي على فهد ال أراضي,2
أم على شنية توحمت ه ربي,0
إتلهلنة ب جمعيية يا سلومة,2
الناس تكبر ونتي تصغر قلبك باهي و صريحة تعجبني توت كرة,2
برافو خدمة طيرة برشة سن كمل يعطيك ال صحة,2
واللهي يتحرر العمل الامني ملكرره اسياسي تو تمشي الامور حتى منغير تجهيزات,2
معناها لزمك تسب يكونش تولي طحان ملا حالة فلبلد,0
أهم اتحنا متعوا هههه يولى حل في هل لبلاد,0
االله في عوض تقشقش لحنك كن مشيت تبرعت ال زواولة اللش خير مل كلام إلي تحكي فيه فم ال حرق,0
برعن الحسود فيها عود,0
اكبرر صهبباا,0
ربي مولانا كبير غير إنت حط في بالك و دنيا راهي فنية كما بكتك تزهلك,2
إلي يحب سا ويسند سي سليم في برجة مت يهبط للمطار ونوري إلي احنا شاب ك اى متحضر شمتيلي حزدونة في سليم ولي مايجيش ميحبش ك اى,2
شنوا اسمها غنية هذي,1
باللهي ناقص الينا مل حكاية ال فارغة تي احنا نستنو في نهار بش تقول حالنا معامل جدد او نحبو على خادمة إما انتوما مشكلتكم فيل كرسي الدنيا هذي مدم ال هاد او ال فلوس مش بش تهزها معك أعمل الخير او لوح أليك مل حكاية ال فارغة,0
بيكا بكبك فقب شوف وصلت لحكاية كما قتلك,0
مبروك علينا انشالله بالخير على تونس,2
الله الموافق,2
خنس إي شنوا تحب نسملك ال بارك بسمك ملة حالة ناس تعمل في ل ركرتمنت أو تحذر أو رجل يسفل فال مريول حالتيك متعبة برشة سيب جمعية يرحم بوك,0
نذبورومكي يا مسيخة تفوه نعالكم في بالكم حصرني شعب أما شعب فيقا بكم عبد شيتين حتى ربي مسخلكم وجوهكم راكم ف تابعين قناة إسرائيل ذي,0
بصراحة قداش طلعتوا متفهموش با اى حق نتذلبو في سليم اريحي,0
مشوه فسدن جو صالحين هه,0
فوزي بنزت يا سليم ينحيلهم أمهم قحبة براس أمك جيبو خاطر بش نكلهم أمهم فال برك,0
بيان ديت كثروا المنافقين في تونس,2
لوول تي يزي بلا كذب و إنت كيفك كيفهم هذا كان مش أكثر منهم بع رجع فلوس ال قدافي و اجة أحكي و وين كنت قبل ل ١٤ جان توا وليت رجل و تحل في فمك,0
درولنا العار,0
هذا هو صحيح,2
الى طريفي رجل ال مرحلة,2
يا عيني,2
قادة نومرهة لقيمة أمان خلنسوتلهة,2
عيدك مبروك و كل عام و إنت b1000 خير,2
ثورة لبهامة و فكر و عزكم و خلكم,0
عجبني كي عون اك ازولي لمسكن وربي فالوجود مديم شي أما هو خير م إن برشة,2
ملة مستوى و ملا جهل,0
بن كرج ي,2
تو انتي تحب على شكون يخلص معك ديون العرس,0
كنت نحب سايت سليم اريحي لين كلوبيست ال توب ميس توا كي والله يشري به في أصواتنا أنا أول واحد بش نسبرمي ست بجه من فيسبوك باي,0
فوس تمبرز كم بن علي قصبة ٤ اسي إن روت مونسيور,0
يزي ستب شوف لفيدو في شين,0
تبع في الطرة لمبرغيني بفف,0
تتر متاع قدوة هبطوا بكري شوي هه,1
وحدك سلومة,2
نكت ال ابيسود هذي تعمل دبرسين,0
لا ي خويا برى عادي شوف جلال بريك ولا ربيع بدن من أقوى عتبة,2
مفم شي جديد,0
ربي ديمة إمعاك,2
أمين إنشاله ربي يشفيه,2
ماشالله عمر مباركة,2
إن دراية شيطان لطف يا ربي,0
برجولية مش حكاية كل عام إفكلنة ملاعبي ونتي تتفرج يا سي سليم أعمل حاجة طرد علينا غندورة,2
بورجلية سلومة أرجع خلي نضحك شوي و عبد ابني ملول جديد هه,2
صباح ال خير,2
ولا واحد فيكم فهم حاجة تحبوا كما في وقت ال عتروس ولا إلي قبل ليوم يشري ال رقيعي لبارح جبالي قدوة جبري إلي بعد بن أيوب و إلي بعد سلطاني فاللخر حد ماينفع فيهم خليو ال إدارة في عقلها لقلب راي مسؤلية كبيرة لازم إنترينور كفء يشوف ال نقيس فال جمعية و يعمل ال انتدابات تو سي سليم ب فلوسو ينجم قدوة يصحح ال ١٠ ملاعبية أما كلهم ميعتوش ال نريده شوية بربي و نخلو ال بورو يخدم على روحو فدينا مل عشوائية,0
وليت كل انحر نعمل العرك امع خماج جحل ميعرفو كان اعود لحديث كل ببخوت سليم رياحي مد ايدو للفريق جمعيتو انتم اش نية مشكلتكم يا جبرة إتحبحة إتصس فخلص لص جوارس لفريقي انجم يستثمر فحة أيربح دس مليردس خاطر عندحة شعب اراحة,0
برافو يا أحمد إن بلس اى برت كرة رجل أمل دس برجتس في بلدنا طردوه اتنا زوس كيفو في تونس تو تشوف ربي معك يا ففي لا تونسية ات أوصي ك اى,2
نشللة يا ربي,2
أدق مبروك رجل اولد رجل,2
عيد ميلاد سعيد و ربي إفدلك لدارك و ال سا,2
إن لله و إن إليه راجعون الله يرحمو و ينعمو,2
ترج هشتلكم ساقك,0
